,sort,total_array_size,array_type,size,time_ns,operations
0,binaryInsertSort,bigSize,almost0-4000,100,1396,806
1,binaryInsertSort,bigSize,almost0-4000,200,2580,1808
2,binaryInsertSort,bigSize,almost0-4000,300,4305,2879
3,binaryInsertSort,bigSize,almost0-4000,400,6105,4005
4,binaryInsertSort,bigSize,almost0-4000,500,5695,5133
5,binaryInsertSort,bigSize,almost0-4000,600,5715,6413
6,binaryInsertSort,bigSize,almost0-4000,700,6828,7893
7,binaryInsertSort,bigSize,almost0-4000,800,7938,9469
8,binaryInsertSort,bigSize,almost0-4000,900,9042,11095
9,binaryInsertSort,bigSize,almost0-4000,1000,10101,12725
10,binaryInsertSort,bigSize,almost0-4000,1100,11142,14269
11,binaryInsertSort,bigSize,almost0-4000,1200,12389,16033
12,binaryInsertSort,bigSize,almost0-4000,1300,13443,17834
13,binaryInsertSort,bigSize,almost0-4000,1400,14817,19521
14,binaryInsertSort,bigSize,almost0-4000,1500,16203,21460
15,binaryInsertSort,bigSize,almost0-4000,1600,17262,23705
16,binaryInsertSort,bigSize,almost0-4000,1700,18604,25488
17,binaryInsertSort,bigSize,almost0-4000,1800,19824,27462
18,binaryInsertSort,bigSize,almost0-4000,1900,21049,29339
19,binaryInsertSort,bigSize,almost0-4000,2000,22321,31249
20,binaryInsertSort,bigSize,almost0-4000,2100,23803,33205
21,binaryInsertSort,bigSize,almost0-4000,2200,24991,35207
22,binaryInsertSort,bigSize,almost0-4000,2300,26229,37206
23,binaryInsertSort,bigSize,almost0-4000,2400,27481,39296
24,binaryInsertSort,bigSize,almost0-4000,2500,28868,41373
25,binaryInsertSort,bigSize,almost0-4000,2600,30729,43504
26,binaryInsertSort,bigSize,almost0-4000,2700,31494,45704
27,binaryInsertSort,bigSize,almost0-4000,2800,32986,49300
28,binaryInsertSort,bigSize,almost0-4000,2900,34201,51361
29,binaryInsertSort,bigSize,almost0-4000,3000,35604,53420
30,binaryInsertSort,bigSize,almost0-4000,3100,36948,58577
31,binaryInsertSort,bigSize,almost0-4000,3200,38134,60433
32,binaryInsertSort,bigSize,almost0-4000,3300,39619,62292
33,binaryInsertSort,bigSize,almost0-4000,3400,41511,64136
34,binaryInsertSort,bigSize,almost0-4000,3500,42868,68838
35,binaryInsertSort,bigSize,almost0-4000,3600,44301,74713
36,binaryInsertSort,bigSize,almost0-4000,3700,45420,76322
37,binaryInsertSort,bigSize,almost0-4000,3800,46695,77936
38,binaryInsertSort,bigSize,almost0-4000,3900,47908,79545
39,binaryInsertSort,bigSize,almost0-4000,4000,49263,84538
40,binaryInsertSort,bigSize,almost0-4000,4100,50717,89429
41,binaryInsertSort,smallSize,almost0-4000,50,296,354
42,binaryInsertSort,smallSize,almost0-4000,100,754,806
43,binaryInsertSort,smallSize,almost0-4000,150,1139,1295
44,binaryInsertSort,smallSize,almost0-4000,200,1537,1808
45,binaryInsertSort,smallSize,almost0-4000,250,1981,2321
46,binaryInsertSort,smallSize,almost0-4000,300,2511,2879
47,binaryInsertSort,bigSize,random0-4000,100,1006,3334
48,binaryInsertSort,bigSize,random0-4000,200,2431,11604
49,binaryInsertSort,bigSize,random0-4000,300,4031,24619
50,binaryInsertSort,bigSize,random0-4000,400,5876,44709
51,binaryInsertSort,bigSize,random0-4000,500,8019,69915
52,binaryInsertSort,bigSize,random0-4000,600,10385,98153
53,binaryInsertSort,bigSize,random0-4000,700,13713,131881
54,binaryInsertSort,bigSize,random0-4000,800,18033,170255
55,binaryInsertSort,bigSize,random0-4000,900,23639,216182
56,binaryInsertSort,bigSize,random0-4000,1000,30400,262334
57,binaryInsertSort,bigSize,random0-4000,1100,38230,318395
58,binaryInsertSort,bigSize,random0-4000,1200,47293,373874
59,binaryInsertSort,bigSize,random0-4000,1300,54472,437840
60,binaryInsertSort,bigSize,random0-4000,1400,62726,500586
61,binaryInsertSort,bigSize,random0-4000,1500,70350,569005
62,binaryInsertSort,bigSize,random0-4000,1600,78354,645572
63,binaryInsertSort,bigSize,random0-4000,1700,86021,731866
64,binaryInsertSort,bigSize,random0-4000,1800,94281,822190
65,binaryInsertSort,bigSize,random0-4000,1900,102177,918943
66,binaryInsertSort,bigSize,random0-4000,2000,111022,1027420
67,binaryInsertSort,bigSize,random0-4000,2100,118428,1133592
68,binaryInsertSort,bigSize,random0-4000,2200,127002,1241914
69,binaryInsertSort,bigSize,random0-4000,2300,135591,1350701
70,binaryInsertSort,bigSize,random0-4000,2400,143143,1460522
71,binaryInsertSort,bigSize,random0-4000,2500,152139,1596651
72,binaryInsertSort,bigSize,random0-4000,2600,160254,1723569
73,binaryInsertSort,bigSize,random0-4000,2700,168587,1855955
74,binaryInsertSort,bigSize,random0-4000,2800,177470,1992573
75,binaryInsertSort,bigSize,random0-4000,2900,186605,2139382
76,binaryInsertSort,bigSize,random0-4000,3000,196502,2284857
77,binaryInsertSort,bigSize,random0-4000,3100,206719,2444094
78,binaryInsertSort,bigSize,random0-4000,3200,216468,2608453
79,binaryInsertSort,bigSize,random0-4000,3300,225782,2767581
80,binaryInsertSort,bigSize,random0-4000,3400,236523,2945265
81,binaryInsertSort,bigSize,random0-4000,3500,245946,3132271
82,binaryInsertSort,bigSize,random0-4000,3600,256400,3297528
83,binaryInsertSort,bigSize,random0-4000,3700,266977,3475670
84,binaryInsertSort,bigSize,random0-4000,3800,278079,3676735
85,binaryInsertSort,bigSize,random0-4000,3900,290053,3886046
86,binaryInsertSort,bigSize,random0-4000,4000,302628,4095533
87,binaryInsertSort,bigSize,random0-4000,4100,313018,4291171
88,binaryInsertSort,smallSize,random0-4000,50,369,972
89,binaryInsertSort,smallSize,random0-4000,100,926,3334
90,binaryInsertSort,smallSize,random0-4000,150,1684,6509
91,binaryInsertSort,smallSize,random0-4000,200,2383,11604
92,binaryInsertSort,smallSize,random0-4000,250,3189,18286
93,binaryInsertSort,smallSize,random0-4000,300,4013,24619
94,binaryInsertSort,bigSize,random0-5,100,688,3012
95,binaryInsertSort,bigSize,random0-5,200,1465,10657
96,binaryInsertSort,bigSize,random0-5,300,2456,24079
97,binaryInsertSort,bigSize,random0-5,400,4164,42949
98,binaryInsertSort,bigSize,random0-5,500,4634,64064
99,binaryInsertSort,bigSize,random0-5,600,5930,89962
100,binaryInsertSort,bigSize,random0-5,700,7496,121664
101,binaryInsertSort,bigSize,random0-5,800,9077,156132
102,binaryInsertSort,bigSize,random0-5,900,10768,195223
103,binaryInsertSort,bigSize,random0-5,1000,12892,243162
104,binaryInsertSort,bigSize,random0-5,1100,15187,293932
105,binaryInsertSort,bigSize,random0-5,1200,18357,358597
106,binaryInsertSort,bigSize,random0-5,1300,20734,420210
107,binaryInsertSort,bigSize,random0-5,1400,23754,483301
108,binaryInsertSort,bigSize,random0-5,1500,27024,560587
109,binaryInsertSort,bigSize,random0-5,1600,30480,635700
110,binaryInsertSort,bigSize,random0-5,1700,34202,716932
111,binaryInsertSort,bigSize,random0-5,1800,37737,804816
112,binaryInsertSort,bigSize,random0-5,1900,43180,900925
113,binaryInsertSort,bigSize,random0-5,2000,46618,994031
114,binaryInsertSort,bigSize,random0-5,2100,50281,1087905
115,binaryInsertSort,bigSize,random0-5,2200,54829,1192102
116,binaryInsertSort,bigSize,random0-5,2300,59171,1304718
117,binaryInsertSort,bigSize,random0-5,2400,63731,1413611
118,binaryInsertSort,bigSize,random0-5,2500,68092,1524275
119,binaryInsertSort,bigSize,random0-5,2600,72855,1647723
120,binaryInsertSort,bigSize,random0-5,2700,78240,1789632
121,binaryInsertSort,bigSize,random0-5,2800,83635,1925138
122,binaryInsertSort,bigSize,random0-5,2900,88441,2059582
123,binaryInsertSort,bigSize,random0-5,3000,93953,2205735
124,binaryInsertSort,bigSize,random0-5,3100,99275,2355269
125,binaryInsertSort,bigSize,random0-5,3200,105262,2508114
126,binaryInsertSort,bigSize,random0-5,3300,110759,2662250
127,binaryInsertSort,bigSize,random0-5,3400,117193,2839064
128,binaryInsertSort,bigSize,random0-5,3500,122937,3000708
129,binaryInsertSort,bigSize,random0-5,3600,128923,3175176
130,binaryInsertSort,bigSize,random0-5,3700,135198,3346257
131,binaryInsertSort,bigSize,random0-5,3800,141517,3522911
132,binaryInsertSort,bigSize,random0-5,3900,148147,3712022
133,binaryInsertSort,bigSize,random0-5,4000,155330,3910912
134,binaryInsertSort,bigSize,random0-5,4100,162363,4107719
135,binaryInsertSort,smallSize,random0-5,50,308,873
136,binaryInsertSort,smallSize,random0-5,100,654,3012
137,binaryInsertSort,smallSize,random0-5,150,1011,5814
138,binaryInsertSort,smallSize,random0-5,200,1432,10657
139,binaryInsertSort,smallSize,random0-5,250,1862,17200
140,binaryInsertSort,smallSize,random0-5,300,2402,24079
141,binaryInsertSort,bigSize,reverse4100-1,100,936,5714
142,binaryInsertSort,bigSize,reverse4100-1,200,2109,21626
143,binaryInsertSort,bigSize,reverse4100-1,300,3654,47619
144,binaryInsertSort,bigSize,reverse4100-1,400,6032,83642
145,binaryInsertSort,bigSize,reverse4100-1,500,7809,129713
146,binaryInsertSort,bigSize,reverse4100-1,600,10216,185828
147,binaryInsertSort,bigSize,reverse4100-1,700,12859,251945
148,binaryInsertSort,bigSize,reverse4100-1,800,15944,328081
149,binaryInsertSort,bigSize,reverse4100-1,900,19459,414239
150,binaryInsertSort,bigSize,reverse4100-1,1000,23360,510399
151,binaryInsertSort,bigSize,reverse4100-1,1100,27679,616595
152,binaryInsertSort,bigSize,reverse4100-1,1200,32017,732800
153,binaryInsertSort,bigSize,reverse4100-1,1300,36285,859011
154,binaryInsertSort,bigSize,reverse4100-1,1400,41184,995237
155,binaryInsertSort,bigSize,reverse4100-1,1500,46106,1141463
156,binaryInsertSort,bigSize,reverse4100-1,1600,52164,1297713
157,binaryInsertSort,bigSize,reverse4100-1,1700,58569,1463974
158,binaryInsertSort,bigSize,reverse4100-1,1800,64273,1640259
159,binaryInsertSort,bigSize,reverse4100-1,1900,71029,1826530
160,binaryInsertSort,bigSize,reverse4100-1,2000,78348,2022824
161,binaryInsertSort,bigSize,reverse4100-1,2100,85123,2229124
162,binaryInsertSort,bigSize,reverse4100-1,2200,92297,2445444
163,binaryInsertSort,bigSize,reverse4100-1,2300,99658,2671767
164,binaryInsertSort,bigSize,reverse4100-1,2400,107648,2908099
165,binaryInsertSort,bigSize,reverse4100-1,2500,115269,3154419
166,binaryInsertSort,bigSize,reverse4100-1,2600,123937,3410745
167,binaryInsertSort,bigSize,reverse4100-1,2700,132434,3677068
168,binaryInsertSort,bigSize,reverse4100-1,2800,141854,3953391
169,binaryInsertSort,bigSize,reverse4100-1,2900,150625,4239708
170,binaryInsertSort,bigSize,reverse4100-1,3000,160525,4536031
171,binaryInsertSort,bigSize,reverse4100-1,3100,171066,4842345
172,binaryInsertSort,bigSize,reverse4100-1,3200,181060,5158729
173,binaryInsertSort,bigSize,reverse4100-1,3300,191295,5485109
174,binaryInsertSort,bigSize,reverse4100-1,3400,203037,5821499
175,binaryInsertSort,bigSize,reverse4100-1,3500,220436,6167877
176,binaryInsertSort,bigSize,reverse4100-1,3600,225882,6524226
177,binaryInsertSort,bigSize,reverse4100-1,3700,237584,6890605
178,binaryInsertSort,bigSize,reverse4100-1,3800,249911,7266985
179,binaryInsertSort,bigSize,reverse4100-1,3900,262928,7653348
180,binaryInsertSort,bigSize,reverse4100-1,4000,288905,8049710
181,binaryInsertSort,bigSize,reverse4100-1,4100,330475,8456087
182,binaryInsertSort,smallSize,reverse4100-1,50,408,1568
183,binaryInsertSort,smallSize,reverse4100-1,100,999,5714
184,binaryInsertSort,smallSize,reverse4100-1,150,1707,12412
185,binaryInsertSort,smallSize,reverse4100-1,200,2381,21626
186,binaryInsertSort,smallSize,reverse4100-1,250,3331,33358
187,binaryInsertSort,smallSize,reverse4100-1,300,4208,47619
188,bubbleSort,bigSize,almost0-4000,100,2208,5050
189,bubbleSort,bigSize,almost0-4000,200,7734,20100
190,bubbleSort,bigSize,almost0-4000,300,16277,45150
191,bubbleSort,bigSize,almost0-4000,400,28156,80200
192,bubbleSort,bigSize,almost0-4000,500,42896,125250
193,bubbleSort,bigSize,almost0-4000,600,59503,180413
194,bubbleSort,bigSize,almost0-4000,700,79512,245827
195,bubbleSort,bigSize,almost0-4000,800,99249,321277
196,bubbleSort,bigSize,almost0-4000,900,122087,406727
197,bubbleSort,bigSize,almost0-4000,1000,145129,502177
198,bubbleSort,bigSize,almost0-4000,1100,174453,607627
199,bubbleSort,bigSize,almost0-4000,1200,206944,723172
200,bubbleSort,bigSize,almost0-4000,1300,242308,848722
201,bubbleSort,bigSize,almost0-4000,1400,280313,984272
202,bubbleSort,bigSize,almost0-4000,1500,325396,1129964
203,bubbleSort,bigSize,almost0-4000,1600,370952,1286032
204,bubbleSort,bigSize,almost0-4000,1700,413830,1451682
205,bubbleSort,bigSize,almost0-4000,1800,463689,1627413
206,bubbleSort,bigSize,almost0-4000,1900,514847,1813163
207,bubbleSort,bigSize,almost0-4000,2000,570212,2008913
208,bubbleSort,bigSize,almost0-4000,2100,631206,2214663
209,bubbleSort,bigSize,almost0-4000,2200,704469,2430413
210,bubbleSort,bigSize,almost0-4000,2300,819561,2656186
211,bubbleSort,bigSize,almost0-4000,2400,871689,2892081
212,bubbleSort,bigSize,almost0-4000,2500,885937,3138031
213,bubbleSort,bigSize,almost0-4000,2600,962898,3393981
214,bubbleSort,bigSize,almost0-4000,2700,1031662,3659931
215,bubbleSort,bigSize,almost0-4000,2800,1118498,3937249
216,bubbleSort,bigSize,almost0-4000,2900,1327409,4222999
217,bubbleSort,bigSize,almost0-4000,3000,1440381,4518749
218,bubbleSort,bigSize,almost0-4000,3100,1420430,4827585
219,bubbleSort,bigSize,almost0-4000,3200,1493185,5143135
220,bubbleSort,bigSize,almost0-4000,3300,1572809,5468685
221,bubbleSort,bigSize,almost0-4000,3400,1973973,5804235
222,bubbleSort,bigSize,almost0-4000,3500,1783976,6152615
223,bubbleSort,bigSize,almost0-4000,3600,1896593,6512134
224,bubbleSort,bigSize,almost0-4000,3700,2085552,6877384
225,bubbleSort,bigSize,almost0-4000,3800,2096948,7252634
226,bubbleSort,bigSize,almost0-4000,3900,2212185,7637884
227,bubbleSort,bigSize,almost0-4000,4000,2326127,8036522
228,bubbleSort,bigSize,almost0-4000,4100,2470728,8445065
229,bubbleSort,smallSize,almost0-4000,50,511,1275
230,bubbleSort,smallSize,almost0-4000,100,1946,5050
231,bubbleSort,smallSize,almost0-4000,150,3961,11325
232,bubbleSort,smallSize,almost0-4000,200,6659,20100
233,bubbleSort,smallSize,almost0-4000,250,10085,31375
234,bubbleSort,smallSize,almost0-4000,300,14145,45150
235,bubbleSort,bigSize,random0-4000,100,3496,7626
236,bubbleSort,bigSize,random0-4000,200,15333,30014
237,bubbleSort,bigSize,random0-4000,300,37454,67077
238,bubbleSort,bigSize,random0-4000,400,72559,121154
239,bubbleSort,bigSize,random0-4000,500,114338,190311
240,bubbleSort,bigSize,random0-4000,600,168444,272489
241,bubbleSort,bigSize,random0-4000,700,220929,370100
242,bubbleSort,bigSize,random0-4000,800,284538,482346
243,bubbleSort,bigSize,random0-4000,900,357625,612127
244,bubbleSort,bigSize,random0-4000,1000,448060,752147
245,bubbleSort,bigSize,random0-4000,1100,542799,912056
246,bubbleSort,bigSize,random0-4000,1200,654389,1081379
247,bubbleSort,bigSize,random0-4000,1300,754402,1269166
248,bubbleSort,bigSize,random0-4000,1400,872047,1465696
249,bubbleSort,bigSize,random0-4000,1500,1005133,1677908
250,bubbleSort,bigSize,random0-4000,1600,1127139,1908267
251,bubbleSort,bigSize,random0-4000,1700,1275623,2158359
252,bubbleSort,bigSize,random0-4000,1800,1434898,2422450
253,bubbleSort,bigSize,random0-4000,1900,1576620,2702972
254,bubbleSort,bigSize,random0-4000,2000,1753973,3005208
255,bubbleSort,bigSize,random0-4000,2100,1916036,3315165
256,bubbleSort,bigSize,random0-4000,2200,2141421,3637240
257,bubbleSort,bigSize,random0-4000,2300,2354609,3969799
258,bubbleSort,bigSize,random0-4000,2400,2517306,4313370
259,bubbleSort,bigSize,random0-4000,2500,2706526,4693231
260,bubbleSort,bigSize,random0-4000,2600,2946404,5073887
261,bubbleSort,bigSize,random0-4000,2700,3164791,5470020
262,bubbleSort,bigSize,random0-4000,2800,3402949,5880347
263,bubbleSort,bigSize,random0-4000,2900,3651246,6310869
264,bubbleSort,bigSize,random0-4000,3000,3936781,6750076
265,bubbleSort,bigSize,random0-4000,3100,4147498,7213024
266,bubbleSort,bigSize,random0-4000,3200,4451361,7691106
267,bubbleSort,bigSize,random0-4000,3300,4803688,8173937
268,bubbleSort,bigSize,random0-4000,3400,5115310,8685321
269,bubbleSort,bigSize,random0-4000,3500,5422447,9216040
270,bubbleSort,bigSize,random0-4000,3600,5714959,9735018
271,bubbleSort,bigSize,random0-4000,3700,6106065,10276857
272,bubbleSort,bigSize,random0-4000,3800,6589192,10851615
273,bubbleSort,bigSize,random0-4000,3900,6970342,11444625
274,bubbleSort,bigSize,random0-4000,4000,7252888,12047825
275,bubbleSort,bigSize,random0-4000,4100,7659692,12647152
276,bubbleSort,smallSize,random0-4000,50,919,1915
277,bubbleSort,smallSize,random0-4000,100,3699,7626
278,bubbleSort,smallSize,random0-4000,150,8543,16626
279,bubbleSort,smallSize,random0-4000,200,15952,30014
280,bubbleSort,smallSize,random0-4000,250,26033,47481
281,bubbleSort,smallSize,random0-4000,300,40138,67077
282,bubbleSort,bigSize,random0-5,100,3397,7277
283,bubbleSort,bigSize,random0-5,200,14460,28307
284,bubbleSort,bigSize,random0-5,300,34864,64132
285,bubbleSort,bigSize,random0-5,400,60137,115304
286,bubbleSort,bigSize,random0-5,500,94690,177955
287,bubbleSort,bigSize,random0-5,600,131754,255293
288,bubbleSort,bigSize,random0-5,700,178484,347457
289,bubbleSort,bigSize,random0-5,800,231554,451624
290,bubbleSort,bigSize,random0-5,900,287492,570266
291,bubbleSort,bigSize,random0-5,1000,357397,706844
292,bubbleSort,bigSize,random0-5,1100,442777,855682
293,bubbleSort,bigSize,random0-5,1200,522465,1028619
294,bubbleSort,bigSize,random0-5,1300,605302,1206109
295,bubbleSort,bigSize,random0-5,1400,701547,1394477
296,bubbleSort,bigSize,random0-5,1500,796684,1604870
297,bubbleSort,bigSize,random0-5,1600,913212,1823103
298,bubbleSort,bigSize,random0-5,1700,1031178,2057837
299,bubbleSort,bigSize,random0-5,1800,1162621,2308733
300,bubbleSort,bigSize,random0-5,1900,1276265,2576018
301,bubbleSort,bigSize,random0-5,2000,1426089,2849614
302,bubbleSort,bigSize,random0-5,2100,1575601,3133010
303,bubbleSort,bigSize,random0-5,2200,1722704,3436822
304,bubbleSort,bigSize,random0-5,2300,1879318,3760574
305,bubbleSort,bigSize,random0-5,2400,2021758,4087343
306,bubbleSort,bigSize,random0-5,2500,2206295,4426173
307,bubbleSort,bigSize,random0-5,2600,2387321,4786906
308,bubbleSort,bigSize,random0-5,2700,2566235,5178206
309,bubbleSort,bigSize,random0-5,2800,2797640,5568868
310,bubbleSort,bigSize,random0-5,2900,2972735,5968825
311,bubbleSort,bigSize,random0-5,3000,3162117,6391472
312,bubbleSort,bigSize,random0-5,3100,3363538,6825342
313,bubbleSort,bigSize,random0-5,3200,3595034,7271292
314,bubbleSort,bigSize,random0-5,3300,3846330,7727997
315,bubbleSort,bigSize,random0-5,3400,4108973,8217839
316,bubbleSort,bigSize,random0-5,3500,4339710,8701138
317,bubbleSort,bigSize,random0-5,3600,4659443,9208095
318,bubbleSort,bigSize,random0-5,3700,4961147,9717384
319,bubbleSort,bigSize,random0-5,3800,5371004,10243622
320,bubbleSort,bigSize,random0-5,3900,5670667,10791732
321,bubbleSort,bigSize,random0-5,4000,6024043,11357140
322,bubbleSort,bigSize,random0-5,4100,6525078,11928205
323,bubbleSort,smallSize,random0-5,50,811,1843
324,bubbleSort,smallSize,random0-5,100,3392,7277
325,bubbleSort,smallSize,random0-5,150,7196,15670
326,bubbleSort,smallSize,random0-5,200,14017,28307
327,bubbleSort,smallSize,random0-5,250,23415,44960
328,bubbleSort,smallSize,random0-5,300,33843,64132
329,bubbleSort,bigSize,reverse4100-1,100,14430,10038
330,bubbleSort,bigSize,reverse4100-1,200,17191,40086
331,bubbleSort,bigSize,reverse4100-1,300,25256,90140
332,bubbleSort,bigSize,reverse4100-1,400,49583,160190
333,bubbleSort,bigSize,reverse4100-1,500,70282,250239
334,bubbleSort,bigSize,reverse4100-1,600,99527,360291
335,bubbleSort,bigSize,reverse4100-1,700,161677,490338
336,bubbleSort,bigSize,reverse4100-1,800,189123,640392
337,bubbleSort,bigSize,reverse4100-1,900,230324,810434
338,bubbleSort,bigSize,reverse4100-1,1000,291724,1000477
339,bubbleSort,bigSize,reverse4100-1,1100,348717,1210521
340,bubbleSort,bigSize,reverse4100-1,1200,397145,1440556
341,bubbleSort,bigSize,reverse4100-1,1300,482456,1690598
342,bubbleSort,bigSize,reverse4100-1,1400,560048,1960651
343,bubbleSort,bigSize,reverse4100-1,1500,640814,2250710
344,bubbleSort,bigSize,reverse4100-1,1600,724891,2560761
345,bubbleSort,bigSize,reverse4100-1,1700,817716,2890805
346,bubbleSort,bigSize,reverse4100-1,1800,915741,3240866
347,bubbleSort,bigSize,reverse4100-1,1900,1067179,3610915
348,bubbleSort,bigSize,reverse4100-1,2000,1124391,4000984
349,bubbleSort,bigSize,reverse4100-1,2100,1236717,4411037
350,bubbleSort,bigSize,reverse4100-1,2200,1377267,4841089
351,bubbleSort,bigSize,reverse4100-1,2300,1663577,5291143
352,bubbleSort,bigSize,reverse4100-1,2400,1676565,5761206
353,bubbleSort,bigSize,reverse4100-1,2500,1779078,6251254
354,bubbleSort,bigSize,reverse4100-1,2600,1879033,6761313
355,bubbleSort,bigSize,reverse4100-1,2700,2023723,7291368
356,bubbleSort,bigSize,reverse4100-1,2800,2173218,7841422
357,bubbleSort,bigSize,reverse4100-1,2900,2331663,8411471
358,bubbleSort,bigSize,reverse4100-1,3000,2513239,9001522
359,bubbleSort,bigSize,reverse4100-1,3100,2660635,9611553
360,bubbleSort,bigSize,reverse4100-1,3200,2837148,10241616
361,bubbleSort,bigSize,reverse4100-1,3300,3014096,10891673
362,bubbleSort,bigSize,reverse4100-1,3400,3189359,11561736
363,bubbleSort,bigSize,reverse4100-1,3500,3373389,12251790
364,bubbleSort,bigSize,reverse4100-1,3600,3565023,12961826
365,bubbleSort,bigSize,reverse4100-1,3700,3768608,13691885
366,bubbleSort,bigSize,reverse4100-1,3800,4012204,14441942
367,bubbleSort,bigSize,reverse4100-1,3900,4243025,15211990
368,bubbleSort,bigSize,reverse4100-1,4000,4558503,16002037
369,bubbleSort,bigSize,reverse4100-1,4100,4656194,16812092
370,bubbleSort,smallSize,reverse4100-1,50,906,2524
371,bubbleSort,smallSize,reverse4100-1,100,3800,10038
372,bubbleSort,smallSize,reverse4100-1,150,6902,22564
373,bubbleSort,smallSize,reverse4100-1,200,11984,40086
374,bubbleSort,smallSize,reverse4100-1,250,20316,62611
375,bubbleSort,smallSize,reverse4100-1,300,31951,90140
376,bubbleSortA,bigSize,almost0-4000,100,97,100
377,bubbleSortA,bigSize,almost0-4000,200,171,200
378,bubbleSortA,bigSize,almost0-4000,300,176,300
379,bubbleSortA,bigSize,almost0-4000,400,224,400
380,bubbleSortA,bigSize,almost0-4000,500,273,500
381,bubbleSortA,bigSize,almost0-4000,600,1034,1910
382,bubbleSortA,bigSize,almost0-4000,700,2043,3967
383,bubbleSortA,bigSize,almost0-4000,800,2368,4867
384,bubbleSortA,bigSize,almost0-4000,900,2665,5767
385,bubbleSortA,bigSize,almost0-4000,1000,3086,6667
386,bubbleSortA,bigSize,almost0-4000,1100,3446,7567
387,bubbleSortA,bigSize,almost0-4000,1200,4535,9757
388,bubbleSortA,bigSize,almost0-4000,1300,4906,10857
389,bubbleSortA,bigSize,almost0-4000,1400,6134,13351
390,bubbleSortA,bigSize,almost0-4000,1500,7436,16186
391,bubbleSortA,bigSize,almost0-4000,1600,332152,580954
392,bubbleSortA,bigSize,almost0-4000,1700,345761,622854
393,bubbleSortA,bigSize,almost0-4000,1800,326103,664835
394,bubbleSortA,bigSize,almost0-4000,1900,330025,706835
395,bubbleSortA,bigSize,almost0-4000,2000,349434,748835
396,bubbleSortA,bigSize,almost0-4000,2100,368867,790835
397,bubbleSortA,bigSize,almost0-4000,2200,387892,832835
398,bubbleSortA,bigSize,almost0-4000,2300,407127,874858
399,bubbleSortA,bigSize,almost0-4000,2400,426695,917003
400,bubbleSortA,bigSize,almost0-4000,2500,446020,959203
401,bubbleSortA,bigSize,almost0-4000,2600,465384,1001403
402,bubbleSortA,bigSize,almost0-4000,2700,484546,1043603
403,bubbleSortA,bigSize,almost0-4000,2800,1109949,2368143
404,bubbleSortA,bigSize,almost0-4000,2900,1191519,2471743
405,bubbleSortA,bigSize,almost0-4000,3000,1222781,2575343
406,bubbleSortA,bigSize,almost0-4000,3100,2230902,4639394
407,bubbleSortA,bigSize,almost0-4000,3200,2415457,4888594
408,bubbleSortA,bigSize,almost0-4000,3300,2415031,5137794
409,bubbleSortA,bigSize,almost0-4000,3400,2528613,5386994
410,bubbleSortA,bigSize,almost0-4000,3500,2802823,5946854
411,bubbleSortA,bigSize,almost0-4000,3600,2949643,6237223
412,bubbleSortA,bigSize,almost0-4000,3700,3081881,6523323
413,bubbleSortA,bigSize,almost0-4000,3800,3215323,6809423
414,bubbleSortA,bigSize,almost0-4000,3900,3348425,7095523
415,bubbleSortA,bigSize,almost0-4000,4000,3725931,7870922
416,bubbleSortA,bigSize,almost0-4000,4100,3908133,8228254
417,bubbleSortA,smallSize,almost0-4000,50,42,50
418,bubbleSortA,smallSize,almost0-4000,100,73,100
419,bubbleSortA,smallSize,almost0-4000,150,92,150
420,bubbleSortA,smallSize,almost0-4000,200,115,200
421,bubbleSortA,smallSize,almost0-4000,250,138,250
422,bubbleSortA,smallSize,almost0-4000,300,162,300
423,bubbleSortA,bigSize,random0-4000,100,4199,7571
424,bubbleSortA,bigSize,random0-4000,200,18353,29843
425,bubbleSortA,bigSize,random0-4000,300,43704,65537
426,bubbleSortA,bigSize,random0-4000,400,83354,120803
427,bubbleSortA,bigSize,random0-4000,500,133281,190080
428,bubbleSortA,bigSize,random0-4000,600,189815,272083
429,bubbleSortA,bigSize,random0-4000,700,255441,369110
430,bubbleSortA,bigSize,random0-4000,800,336136,482070
431,bubbleSortA,bigSize,random0-4000,900,420799,611974
432,bubbleSortA,bigSize,random0-4000,1000,516576,750769
433,bubbleSortA,bigSize,random0-4000,1100,621377,908735
434,bubbleSortA,bigSize,random0-4000,1200,734021,1081226
435,bubbleSortA,bigSize,random0-4000,1300,860374,1267513
436,bubbleSortA,bigSize,random0-4000,1400,998879,1463680
437,bubbleSortA,bigSize,random0-4000,1500,1136935,1677608
438,bubbleSortA,bigSize,random0-4000,1600,1290915,1906782
439,bubbleSortA,bigSize,random0-4000,1700,1452655,2157656
440,bubbleSortA,bigSize,random0-4000,1800,1638365,2421369
441,bubbleSortA,bigSize,random0-4000,1900,1810146,2701319
442,bubbleSortA,bigSize,random0-4000,2000,2003117,3002723
443,bubbleSortA,bigSize,random0-4000,2100,2232716,3313335
444,bubbleSortA,bigSize,random0-4000,2200,2428659,3632775
445,bubbleSortA,bigSize,random0-4000,2300,2680366,3969546
446,bubbleSortA,bigSize,random0-4000,2400,2916402,4309884
447,bubbleSortA,bigSize,random0-4000,2500,3429637,4692285
448,bubbleSortA,bigSize,random0-4000,2600,3827963,5068001
449,bubbleSortA,bigSize,random0-4000,2700,4123833,5466860
450,bubbleSortA,bigSize,random0-4000,2800,4419326,5875397
451,bubbleSortA,bigSize,random0-4000,2900,4774081,6309693
